,Texto,Texto limpio,Noticia,Frase/Pensamiento,Microficción
7602,Contaban los aviones que pasaban como si fueran estrellas fugaces. Paseaban y platicaban en la penumbra durante horas con una delectación como si fuera el paseo del Louvre. La misma ciudad perdía su magia cuando hacía todo aquello solo.,contaban aviones pasaban si estrellas fugaces paseaban platicaban penumbra horas delectación si paseo louvre misma ciudad perdía magia hacía aquello solo,0,0,1
7603,"Removió su café un martes por la mañana con la impaciencia de un adolescente y la delicadeza de un refinado gourmet, alborotado con pensamientos de romántico en bancarrota y sentimientos de pesimista desconsolado. Seguía sin saber quién era realmente.
#martesmge",removió café martes mañana impaciencia adolescente delicadeza refinado gourmet alborotado pensamientos romántico bancarrota sentimientos pesimista desconsolado seguía saber quién realmente martesmge,0,0,1
7604,"Removió su café un martes por la mañana con la cucharilla que había robado de la casa de la señora Perkins. El sagaz detective pudo intuir que él era el asesino.
#martesmge",removió café martes mañana cucharilla robado casa señora perkins sagaz detective pudo intuir asesino martesmge,0,0,1
7605,"El guardaespaldas atajó a la mujer de rojo para defender a su jefe del peor ataque posible, un más que seguro mal de amores.",guardaespaldas atajó mujer rojo defender jefe peor ataque posible seguro mal amores,0,0,1
7606,"Removió su café un martes por la mañana corriendo por la selva desesperadamente. Aquel lujoso safari dejó de ser divertido cuando los rodeo aquella tribu indígena.
#martesmge",removió café martes mañana corriendo selva desesperadamente aquel lujoso safari dejó ser divertido rodeo aquella tribu indígena martesmge,0,0,1
7607,El ejército consiguió que les dejaran operar por fin tranquilos en Las Vegas. Tras reconocer que existía el área 51 se perdió el morbo.,ejército consiguió dejaran operar fin tranquilos vegas tras reconocer existía área perdió morbo,0,0,1
7608,El arcoíris mostraba el lugar en el que los elfos construyeron la tumba del gran conquistador. Los saqueadores no habían oído hablar de la maldición que les consume en el infierno. #retoseptiembre25,arcoíris mostraba lugar elfos construyeron tumba gran conquistador saqueadores oído hablar maldición consume infierno retoseptiembre25,0,0,1
7609,"Las autoridades zarandearon demasiado al soñador sin prever que, una vez despierto querría hacer realidad sus ilusiones.",autoridades zarandearon demasiado soñador prever vez despierto querría hacer realidad ilusiones,0,0,1
7610,"¿Quién dejaría de leer el mejor libro de su vida para empezar con un bestseller de temporada? ¿Qué clase de recomendación era esa? En la ciudad había gustos para todos, pero parecía que no abundaba el buen gusto.",quién dejaría leer mejor libro vida empezar bestseller temporada clase recomendación ciudad gustos parecía abundaba buen gusto,0,0,1
7611,¡Tierra a la vista!-gritó el vigía.El marinero sonrió y lanzó un puñado de arena a los ojos de su oponente antes de ensartarle con su espada,tierra vistagritó vigíael marinero sonrió lanzó puñado arena ojos oponente ensartarle espada,0,0,1
7612,"⚡️ “Reto III” por @CajonRelatos

https://t.co/fJ1YV1RNwd",reto iii cajonrelatos,0,0,1
7613,@yosoytuotroyo Las mías no las leíste 😞,yosoytuotroyo leíste,0,0,1
7614,Esnifó las rayas de su falda y murió de sobredosis de rosa.,esnifó rayas falda murió sobredosis rosa,0,0,1
7615,"Escupió al suelo con rabia, y la acera le devolvió el ataque lanzándole una baldosa.",escupió suelo rabia acera devolvió ataque lanzándole baldosa,0,0,1
7616,@yosoytuotroyo gracias eres un sol. El domingo estaré en el acto que has preparado. Si hay oportunidad nos saludamos 🙂,yosoytuotroyo gracias sol domingo acto preparado si oportunidad saludamos,0,0,1
7617,"El Papa Francisco, fiel a su nacionalidad, no dudó en desautorizar a Dios para ratificarse.",papa francisco fiel nacionalidad dudó desautorizar dios ratificarse,0,0,1
7618,"Le gustaba pensar que la ciudad estaba loca. Así le resultaba más fácil dormir en las mañanas, cuando regresaba de su servicio nocturno y colgaba el uniforme de policía.",gustaba pensar ciudad loca así resultaba fácil dormir mañanas regresaba servicio nocturno colgaba uniforme policía,0,0,1
7619,"La noche de aquel martes siguió extrañándola, imaginando su cabeza recostada en su hombro mientras leían juntos, perdiéndose en los recuerdos de su risa, de un helado compartido mientras veían una peli que nunca terminaban... Mientras, ella seguía en los brazos de otro.",noche aquel martes siguió extrañándola imaginando cabeza recostada hombro mientras leían juntos perdiéndose recuerdos risa helado compartido mientras veían peli nunca terminaban mientras seguía brazos,0,0,1
7620,"Apenas amanecía y ya arrastraba sus cansados pies al búnker en el que escribía a diario. Lejos de todos, solitario, ajeno al mundo, oculto hasta su muerte. Décadas de páginas mecanografiadas aún esperan ver la luz. #creatumundo",apenas amanecía arrastraba cansados pies búnker escribía diario lejos solitario ajeno mundo oculto muerte décadas páginas mecanografiadas aún esperan ver luz creatumundo,0,0,1
7621,"FASHION VICTIM.
Nadie sufrió tanto por la moda como el hombre lobo cuando se hizo metrosexual.",fashion victim nadie sufrió moda hombre lobo hizo metrosexual,0,0,1
7622,El recuerdo de su abrazo era como una silueta que se escabullía entre los pliegues de la melancolía. #retoseptiembre23,recuerdo abrazo silueta escabullía pliegues melancolía retoseptiembre23,0,0,1
7623,La Asociación de Gatos para Conquistar el Mundo acordó pasar a la acción antes de que acabara con ellos su mayor enemigo:las bolas de pelo,asociación gatos conquistar mundo acordó pasar acción acabara mayor enemigolas bolas pelo,0,0,1
7624,"@quementari @365Microcuentos @CajonRelatos @JJ_Kastle @historiasmini @ventanainfinita @megustaescribir @RMonociclo @_Obscuros @StevieVelvetDog, perdón",quementari 365microcuentos cajonrelatos jj_kastle historiasmini ventanainfinita megustaescribir rmonociclo _obscuros stevievelvetdog perdón,0,0,1
7625,@AliciaAdam16 Muchas gracias.,aliciaadam16 muchas gracias,0,0,1
7626,"Tú tratando de olvidarme. Mientras, yo escucho los audios que me grabadas con los orgasmos que te robaba con mis letras",tratando olvidarme mientras escucho audios grabadas orgasmos robaba letras,0,0,1
7627,- Malditos prejuiciosos- se lamentaba. ¿Cómo podían juzgarle si no habían probado la comida para perros con leche?,malditos prejuiciosos lamentaba cómo podían juzgarle si probado comida perros leche,0,0,1
7628,"TODOS MIENTEN.
Le mandó a su amado un mensaje de despedida encapsulado en una romántica canción minutos cantes de acurrucarse en los brazos de su marido.",mienten mandó amado mensaje despedida encapsulado romántica canción minutos cantes acurrucarse brazos marido,0,0,1
7629,¿Hay alguien ahí? Recibieron en el control de mando. El teniente mandó borrarlo de inmediato del registro y llamó a un conocido mafioso interestelar que se dedicaba a esclavizar civilizaciones para venderlas al mejor postor.,alguien ahí recibieron control mando teniente mandó borrarlo inmediato registro llamó conocido mafioso interestelar dedicaba esclavizar civilizaciones venderlas mejor postor,0,0,1
7630,"@Jgilbelloso @arturomagaa Cerebro: sirve para que no andes diciendo pendejadas por las redes sociales, solo tienes que usarlo tantito y cultivarte un poco.",jgilbelloso arturomagaa cerebro sirve andes diciendo pendejadas redes sociales solo usarlo tantito cultivarte,0,0,1
7631,"- Por favor, eso lo escribe cualquiera.
- ¿Y tú qué has escrito últimamente?
- La cuenta, por favor.",favor escribe cualquiera escrito últimamente cuenta favor,0,0,1
7632,"-¿Quién ganará las elecciones? – preguntó a la adivina.
Dejó las cartas a un lado molesta.
¿Quién va a ser? Los bancos y las multinacionales",quién ganará elecciones preguntó adivina dejó cartas lado molesta quién va ser bancos multinacionales,0,0,1
7633,@FluflyAlex Gracias.,fluflyalex gracias,0,0,1
7634,"-¿Casi volamos Rusia por un gato?
-Señor, me despisté… apretó el botón – titubeó el soldado.
“Echar más somnífero en el café” anotó el gato.",casi volamos rusia gato señor despisté apretó botón titubeó soldado echar somnífero café anotó gato,0,0,1
7635,"Antes de salir escudriñaba la calle. Caminaba con un spray en la mano, temblaba si la tocaban o la llamaban. Recuerdo de su ex.",salir escudriñaba calle caminaba spray mano temblaba si tocaban llamaban recuerdo ex,0,0,1
7636,"Perdido en una tormenta de arena que me arañaba y me quemaba decidí no volver a dejarme llevar por esa puerta caprichosa, sabiendo que si salía vivo sucumbiría a su encanto nuevamente.",perdido tormenta arena arañaba quemaba decidí volver dejarme llevar puerta caprichosa sabiendo si salía vivo sucumbiría encanto nuevamente,0,0,1
7637,@LittleDarling26 Lo sé 😔,littledarling26 sé,0,0,1
7638,"La puerta, caprichosa, decidió en el peor momento no dar su brazo a torcer y dejar que abriera la cerradura hasta que aquel desconocido me alcanzó y me molió a palos. Pero mi venganza está cerca, ya tengo la motosierra.",puerta caprichosa decidió peor momento dar brazo torcer dejar abriera cerradura aquel desconocido alcanzó molió palos venganza cerca motosierra,0,0,1
7639,-Así que estuviste tratando de llegar a clase pero cada vez que abrías la puerta de tu casa te llevaba a una habitación diferente? -Una puerta caprichosa - se defendió. -Y una falta de asistencia con una explicación muy curiosa...,así tratando llegar clase cada vez abrías puerta casa llevaba habitación diferente puerta caprichosa defendió falta asistencia explicación curiosa,0,0,1
7640,"@ventanainfinita @quementari @365Microcuentos @CajonRelatos @JJ_Kastle @historiasmini @megustaescribir @RMonociclo @_Obscuros @StevieVelvetDog @psicosisred_ Cierto, se me pasó, una disculpa @psicosisred_",ventanainfinita quementari 365microcuentos cajonrelatos jj_kastle historiasmini megustaescribir rmonociclo _obscuros stevievelvetdog psicosisred_ cierto pasó disculpa psicosisred_,0,0,1
7641,@yosoytuotroyo Ehwaz kenaz thurisaz,yosoytuotroyo ehwaz kenaz thurisaz,0,0,1
7642,Aquel martes cruzamos a nuestros perros. No sé de qué raza era el tuyo realmente pero hoy puedo decirte que de la Tierra no es.,aquel martes cruzamos perros sé raza realmente hoy puedo decirte tierra,0,0,1
7643,"¿Con cuál te llevas peor, con tu madre o con la de tu pareja? Pues justamente con esa...",cuál llevas peor madre pareja pues justamente,0,0,1
7644,"Pese a ser la ciudad que nunca duerme, no podía evitar sentirse solo.",pese ser ciudad nunca duerme podía evitar sentirse solo,0,0,1
7645,"-Sin complejos, se puso a hablar con los personajes del cuadro hasta que le respondieron. Entonces salió corriendo - explicó el testigo.",complejos puso hablar personajes cuadro respondieron entonces salió corriendo explicó testigo,0,0,1
7646,"-La noche de aquel martes le dije a tu abuela que la amaba.
-¿Y qué te dijo?
-Que me fuera a la mierda. No tuve otra opción que secuestrarla. Por eso tuve que huir con tu padre a Argentina después de que diera a luz.
-Eres un romántico.",noche aquel martes dije abuela amaba dijo mierda opción secuestrarla huir padre argentina después diera luz romántico,0,0,1
7647,La noche de aquel martes algo hizo clic. Y el tipo que siempre se pegaba a ella en el último metro recibió un golpe en la entrepierna. Al llegar a casa no se le antojó tener que cubrir al día siguiente otro moratón y cuando él se acercaba amenazante supo qué hacer.,noche aquel martes hizo clic tipo siempre pegaba último metro recibió golpe entrepierna llegar casa antojó tener cubrir día siguiente moratón acercaba amenazante supo hacer,0,0,1
7648,"@yosoytuotroyo @nan_tucket8 Decía Kurt Cobain:No hay que enseñas a las mujeres a defenderse de los violadores, hay que enseñar a los hombres a no violar.Lamentablemente se tienen ideas estúpidas como que por mostrar tu cuerpo quieres sexo con cualquiera o que por unos pesos vas a hacer lo que otros quieran.",yosoytuotroyo nan_tucket8 decía kurt cobainno enseñas mujeres defenderse violadores enseñar hombres violarlamentablemente ideas estúpidas mostrar cuerpo quieres sexo cualquiera pesos vas hacer quieran,0,0,1
7649,"Divisaron al extranjero un martes por la tarde. Caminaba marcha atrás en la playa, observando fascinado sus huellas que desaparecían cada vez que las lamía el agua.
-Ese es!- gritó con júbilo.- ¡Ese es el sentido de la vida! #martesmge",divisaron extranjero martes tarde caminaba marcha atrás playa observando fascinado huellas desaparecían cada vez lamía agua gritó júbilo vida martesmge,0,0,1
7650,Decidí un martes invertir todos mis ahorros en bolsa. El broker nunca habló de la burbuja inmobiliaria y de la incipiente crisis. #martesmge,decidí martes invertir ahorros bolsa broker nunca habló burbuja inmobiliaria incipiente crisis martesmge,0,0,1
7651,"Decidí un martes que nunca más miraría atrás. Así fue como, dos días después, me asaltaron. #martesmge",decidí martes nunca miraría atrás así dos días después asaltaron martesmge,0,0,1
