,Texto,Noticia,Frase/Pensamiento,Microficción
8895,"El dragón no se había percatado de la llegada del mago y de los guerreros. Tan distraído estaba en una llamada a la central de magia desde el oráculo.
-Haya paz-dijo inquieto.
-¿Paz? Destrozaste nuestras aldeas.
-Todos merecemos una segunda oportunidad, ¿no?

#retoseptiembre4",0,0,1
8896,@megustaescribir Un martes perdido en una isla encontré el mayor de los tesoros: a ti. #martesmge,0,0,1
8897,"Esperando a que llegue el 10 de septiembre, dejo la última selección de @megustaescribir, en la que aparece un microrrelato mío 🙂 https://t.co/QRPmxhd8Lf",0,0,1
8898,"HISTORIA SIN FIN
-¿Quiere una recarga? 
- No, gracias. 
- Tarjeta payback. 
-No... 
- Por cinco pesos más... 
- ¡Nooooooooooooooooooo!",0,0,1
8899,"-¿Y si te beso?
-No.
-¿Por qué?
-Porque entonces nada podría separarnos.
#Juevesconcuento",0,0,1
8900,"@SraPolvoCosmico Y justo cuando empieza el mundial, ¡qué casualidad!... Pon una palabra cálida (o caliente) para el cuentosde10 de hoy :P",0,0,1
8901,Desnudez en mis letras frente a opacidad por tu bloqueo. #cuentosde10 #DESAMORVIRTUAL,0,0,1
8902,"Cubrí la desnudez de mi alma, aterida, por su indiferencia.#cuentosde10",0,0,1
8903,"@megustaescribir El martes, en el teatro, le dije. Fue entonces cuando los alienígenas comenzaron la invasión. Y sí, al principio pensé que formaba parte de la obra. #martesmge",0,0,1
8904,"@megustaescribir El martes en el teatro, entre bambalinas, la actriz principal sufrió un terrible ""accidente"". María no soportaba más ser la eterna secundaria. #martesmge",0,0,1
8905,"@megustaescribir El martes en el teatro mis piernas temblaron, mi corazón se sobrecogió cuando te vi con tu marido. Te saludé afablemente pero con cierto desinterés. ""Mañana nos vemos en el trabajo"" me despedí, y lloré al llegar a casa. Había sido la mejor actuación de la noche. #martesmge",0,0,1
8906,"@megustaescribir El martes en el teatro nos ovacionaron como nunca. Todos se sorprendieron y preguntaron por la tecnología que habíamos usado para que la actriz principal, recientemente fallecida, subiera al escenario. Ningún actor quiere volver desde entonces. #martesmge",0,0,1
8907,"Cuando detuvieron al caníbal de Ohio estalló ante la prensa.
-No tenía ingresos, ¡nada! Algo tenía que comer.",0,0,1
8908,"¿Cuál desnudez, agente? No dije nada, solo muestro mi cuerpo.#cuentosde10",0,0,1
8909,Mis dedos añoran tu desnudez casi tanto como mi cerebro. #cuentosde10,0,0,1
8910,Buscando su desnudez la observaba durante horas por la ventana.#cuentosde10,0,0,1
8911,"Adoraba coger contigo para ver, después, tu desnudez ante mí. #cuentosde10",0,0,1
8912,El martes en la oficina la fantasía de aparecer armado que revolotea los lunes se transforma en ilusión de que llegue la noche del jueves.,0,0,1
8913,"Prendiste fuego a mi vida y, en mi desnudez, huiste. #cuentosde10",0,0,1
8914,"El martes en la oficina Sebastián descubre, mientras se asfixia, que el enclenque de Luis no va a tolerar más que le robe su comida.",0,0,1
8915,"Todos huyen despavoridos. Él extiende los brazos y deja que la lluvia le empape. No es que lo disfrute demasiado, pero así nadie se pegará a él en el metrobus. #Monoficción",0,0,1
8916,"El martes en la oficina es la competición oficial de torres de clips. Nuestro jefe hace que no se entera, como cuando hacemos horas extra.",0,0,1
8917,Nadie era capaz de aguantar la desnudez de tu mirada.#cuentosde10,0,0,1
8918,La literatura vampírica reciente había sido muy útil. Ya nadie los temía. Así era más fácil atrapar a las presas.,0,0,1
8919,Dejó un reguero de cadáveres hasta que le atrapó un agente casi al amanecer. Se convirtió en ceniza y el poli en el nuevo culpable.,0,0,1
8920,"- El martes por fin llegará - no dejaba de repetir cada lunes.
 - Lo tuyo ya es enfermo, Andrés. Tú y tus martes de sushi. #martesmge",0,0,1
8921,"HISTORIA SIN FIN. 
- Cuelga tú. 
- No, tú. 
- Tú primero. 
- Venga, los dos a la vez. 1, 2 y 3. 
- No has colgado. 
- Tú tampoco...",0,0,1
8922,@SraPolvoCosmico Pudiéndolo hacer con el calor de unos relatos...,0,0,1
8923,"Plaga
Rieron cuando comenzaron a caer cabezas del cielo. Lloraron cuando vieron que eran las de sus hijos. Murieron aplastados",0,0,1
8924,"Las cucarachas, hartas de ser exterminadas, anidaron en los humanos. Fue un refugio temporal pero ya nadie puede envenenarlas.",0,0,1
8925,@dm_heras @La_funambula @AdGualdoni @lauraMHphoto @marceloymarcelo 😥,0,0,1
8926,"Te observo obnubilado, rodeada de espuma y vapor, con la cabeza apoyada en el borde de la bañera, dejando tu cuello expuesto.
 -¿No vienes? - susurras sin abrir los ojos.
No me doy tiempo para quitarme la ropa, me sumerjo contigo, me sumerjo en ti.
#Jueverotic",0,0,1
8927,"@LMDEscritor Día 4. Transparente 
#wrimoLMDE https://t.co/6NkqtK7XrU",0,0,1
8928,"@LMDEscritor - ¿Ya es lunes? No puede ser. Voy tarde.
- ¿Y qué importa?
- Hoy comienza la invasión.
- Bueno, no se van a ir sin ti, eres el general, quédate un ratito más – susurró.
Con un whatsapp el espía logró advertir a su país evitando una masacre.
#wrimoldme",0,0,1
8929,Bombardearon las principales ciudades. Los alienígenas pensaron que así acabarían con la plaga humana.,0,0,1
8930,"Las palomas, al unísono, cayeron en picado contra los peatones. Las arañas atacaron a los conductores. Querían acabar con la plaga.",0,0,1
8931,@SraPolvoCosmico Yo sé que suena así... https://t.co/jxh87u2t1I,0,0,1
8932,"@yosoytuotroyo Tu sonrisa, siempre tu sonrisa... La de tus ojos, la de tu boca, la de tu sexo, todas provocan.",0,0,1
8933,"@yosoytuotroyo Cada día publico algún microrrelato, y los jueves participo en #jueverotic, cuando quieras mis letras están a las órdenes de tu sonrisa :)",0,0,1
8934,"MUNDO MODERNO
Tras terminar con las caricias, la segunda fase del plan había comenzado: desterrar sus palabras para alejar cualquier recuerdo que pudiera hacerle replantearse cualquier mal.",0,0,1
8935,"@yosoytuotroyo Cada animal, humano, perro... Es único. Brody es la más cariñosa y apapachable. Te reto a que lo comprobemos ;P",0,0,1
8936,"Durante toda su vida se preparó para ejercer como el mensajero de las hadas. Qué poco profesional fue para él que, al tratar de transmitir su mensaje a los líderes mundiales le encerraran en el pabellón de los esquizofrénicos. #locosinfinitos",0,0,1
8937,@yosoytuotroyo Nadie te va a amar de la misma manera. Lo mejor de mi día es llegar a casa con Brody. Y así ha sido los últimos 11 años y medio.,0,0,1
8938,@SraPolvoCosmico 🤗,0,0,1
8939,"Me puse los zapatos un martes, los tuyos, para ver qué se sentía siendo un asesino en serie. Me gustó demasiado. Ahora competimos por los titulares de los telediarios. #martesmge @megustaescribir",0,0,1
8940,@jceron3187 Sin duda.,0,0,1
8941,"Me puse los zapatos un martes y me fui a bailar. La luz y la música me envolvieron, quedando ajeno a todo. 
-Por favor, señor, estamos en un velatorio - me dijeron sacudiéndome y sacándome del trance.  #martesmge @megustaescribir",0,0,1
8942,"Me puse los zapatos un martes, en el rellano, para no despertarte con el sonido de mis pasos. Aún con olor a ti, me dirigí a mi casa para, sin darle explicaciones a mi marido, meterme en la bañera y soñar con mi próxima conquista, con otra vida. #martesmge @megustaescribir",0,0,1
8943,"@lectorcl @TatrextoCL @TajamarEd @EditorialCafune @librosletrarte @CultoLT @DrouillyH @Librosdementira @Ediciones_Liz @Catalonialibros @EdTacitas @carpadeldiablo @EFilacteria @latintasilencio
¿Te interesa?",0,0,1
8944,"Me puse los zapatos un martes para darlos de sí antes del día de la boda pensando que me guiaban hacia mi destino. Caminé hasta el cansancio y me senté en un banco del parque a ver a la gente pasar, incluida a ti agarrada del brazo de mi mejor amigo.  #martesmge @megustaescribir",0,0,1
8945,"AMOR DIGITAL.

Le bloqueó. Estaba cansada de obligarse a escribir de él, de su amor imposible, y ya necesitaba liberarse de esa pantomima.",0,0,1
8946,El mensajero de las hadas leyó el edicto por el cual se declaraba la guerra a los humanos. Los tambores de guerra sonaron y el ejército avanzó por el bosque con una decisión que se esfumó cuando se vieron rodeados por carreteras y un humo que las asfixiaba. #locosinfinitos,0,0,1
8947,"@fekasa @NinnaBoza A veces las palabras de otros tienen perfecto significado en uno mismo. Bien sea en canciones, en poesía, en relatos... Por eso, la poesía no es de quien la escribe sino de quien la necesita.",0,0,1
8948,"- El martes por fin llegará - asiente con un dejo de euforia que no logra disimular.
-¿Le agrada? Miles de vidas se perderán. Por un bien mayor, pero aun así... se lamentó su asistente.
- Has de saber algo, jovencito. Antes que científico soy misántropo.
 #martesmge",0,0,1
8949,"""El martes por fin llegará"" musitas mientras das vueltas por tu minúsculo cuarto. Sientes miedo, pero también alivio. Ocho años esperando con la espada de Damocles sobre ti. Ocho años angustiosos, tristes, melancólicos.
- Preso 8127, su última cena. #martesmge",0,0,1
8950,@SraPolvoCosmico ok. ¿Solo una temática o varias o cómo va? ¿No suele ser Jueverotic a las 22 horas?,0,0,1
8951,"Fuiste una maestra de vivir en lo efímero
en el amor y en el tiempo con este íbero.
Y aunque presumías ser la reina de lo íntegro
sepultaste tus mentiras bajo el níveo
cadáver de mi amor y su núcleo aurífero.
#retoseptiembre1 @CurtidoNaranjo",0,0,1
8952,"Era su mayor fan cuando la seguía en las redes. Le llamó acosador por esperarla en su casa, así que la secuestró para seguir la línea lógica",0,0,1
8953,"Parece que fue ayer cuando te encerré en el sótano para hacerte rabiar. No esperaba tener que irme de improviso ni que me estuviera esperando tu espíritu dos años después.
#retoseptiembre2",0,0,1
8954,"Con los ojos bien cerrados apretó el gatillo. El joven al que apuntaba también los cerró, y la bala desapareció.",0,0,1
8955,Con los ojos bien cerrados se perdía en los labios de su amado. Él observaba a la chica del otro lado del parque.,0,0,1
8956,"- Te comía entera - Eres un pícaro - Se sonrojó. 
- No, caníbal - respondió confundido.",0,0,1
8957,"PRADERA.
Recostados, el mundo se reducía a tus ojos.
#CuentosDe10",0,0,1
8958,@SraPolvoCosmico Parece que hoy tocan cuentosde10 húmedos...,0,0,1
8959,"El incremento de veganos hizo que las hortalizas perdieran su fe en la resistencia pasiva y en su líder, Patata Gandhi.",0,0,1
8960,Cuando Benito Camela dijo su nombre Mónica Galindo supo que el humor con que sus padres les marcaron de por vida les uniría en amor eterno.,0,0,1
8961,Jorgito estaba deprimido. Desde que su amigo imaginario se echó una novia invisible no tenía con quien jugar.,0,0,1
8962,"Mil voces pedían tu muerte dentro de su cabeza, otras mil clemencia. No soportaba más esa locura y decidió callarlas a todas con una sola bala. #AsiloOscuro",0,0,1
8963,"Un martes mágico corrimos junto a una manada de unicornios, saltamos sobre piedras voladoras y el viento nos elevó a las estrellas. Quién sabe, igual era viernes, lo que sí sé es que ojalá encontrara el camino para poder volver. #martesmge",0,0,1
8964,"Un martes mágico aprendí a hablar, en otro a atarme los cordones, también a leer y a bailar. Ahora ya no hay magia, no me enseñaron a protegerme de la maldita adolescencia, que me la terminó por robar. #martesmge",0,0,1
8965,"Un martes mágico bajé a la Tierra para conocer a los humanos. Tímido, al principio, decidí mostrarme ante ellos, enseñarles el secreto de la felicidad, el sentido de la vida. Apenas me dejaron hablar. Ahora vivo en una celda, buscando cómo escapar.  #martesmge",0,0,1
8966,"Un martes mágico se puso a llover. Los colores de la tierra se desteñían, la piel de los seres vivos empezó a arder. La lluvia ácida no perdona.  #martesmge",0,0,1
8967,"Un martes mágico te dejé partir. Por fin respiraste alivio y libertad, tranquilidad. Fue mágico ese momento, pero solo para ti.    #martesmge",0,0,1
8968,@diarioberenjena Gracias. A ver si para la próxima tengo la oportunidad.,0,0,1
8969,"@diarioberenjena ¿Podrías informarme sobre el #IITorneoRemolachachi, por favor?",0,0,1
8970,@sassyvirginni Yo publico a diario microrrelatos en mi timeline de Twitter. Os invito a que paséis a conocerlos. Podrás encontrar todo tipo de temáticas :),0,0,1
8971,Entre sus brazos olvidaba que ella estaba casada y él era el segundo plato. Entre sus piernas que ambos eran inmortales.,0,0,1
8972,Olvidó sus accesorios así que le pareció divertido arrancar varias cabezas para hacer malabares. Últimamente le pasaba mucho.,0,0,1
8973,"Durante tres meses mandó mensajes de auxilio en los panes que le obligaban a hacer en el sótano de la panadería. Lo liberaron no porque le entendieran, sino porque alguien molesto les denunció a Sanidad. #monoficcion",0,0,1
8974,- Eres afortunado. No muchos escuchan el sonido de la lluvia al morir. Has topado con un asesino considerado.,0,0,1
8975,"Nadie veía la desnudez de su alma, solo su cuerpo. #cuentosde10",0,0,1
8976,Salió de la pantalla furioso y acribilló al adolescente con su glock. Por su culpa había muerto 137 veces ese día.,0,0,1
8977,"Encendió un cigarro con la estufa, y también la casa.",0,0,1
8978,"El martes por fin llegará, uno en el que no soportes más esa rutina que te asfixia, que encadena tus pies y tu mente y decidas vivir. Ese día no lo dudes, ven a buscarme. #martesmge #martesmge",0,0,1
8979,El martes por fin llegará y descubrirás en tu regreso a casa que aquel vecino que parecía simpático hizo algo más que regar tus plantas. #martesmge,0,0,1
8980,"El martes por fin llegará y sentirás el hormigueo de los rayos de un sol que para mí es helado. Y mientras corres a otros brazos yo caminaré despacio, taciturno, tratando de consolarme en el recuerdo de nuestro último abrazo. #martesmge",0,0,1
8981,"El martes por fin llegará, ese en el que no me despierte pensando en tu ausencia, en el que tus palabras de despedida no goteen por las heridas que abriste y que, obstinadamente, no quiero que cicatricen a pesar del dolor que infligen. #martesmge",0,0,1
8982,"-Aquel martes durante el embarque la vaca que iba detrás le empujó. Su padre lo miró entre enojado y decepcionado.
-¿Cómo te dejas? Por pequeño o por cordial que seas eres un león, aunque estés en el arca de Noé.",0,0,1
8983,"Pasa a ver el relato de terror que escribí para participar en el concurso ""La Cabra Negra y Sus Mil Relatos"". Si te gusta Lovecraft te recomiendo que pases a verlo, si no... también :)

https://t.co/Qcw3zYnpCV",0,0,1
